date,time,home_team,away_team,home_goals,away_goals,stage,score_token,detail,competition_code,competition_label,season_start
2023-09-21,21.00,AC Sparta Praha,Aris Limassol,3,2,Group C,3-2,(2-1),EL,Europa League,2023
2023-09-21,,Rangers FC,Real Betis,1,0,Group C,1-0,(0-0),EL,Europa League,2023
2023-10-05,18.45,Aris Limassol,Rangers FC,2,1,Group C,2-1,(1-0),EL,Europa League,2023
2023-10-05,,Real Betis,AC Sparta Praha,2,1,Group C,2-1,(1-1),EL,Europa League,2023
2023-10-26,18.45,AC Sparta Praha,Rangers FC,0,0,Group C,0-0,,EL,Europa League,2023
2023-10-26,,Aris Limassol,Real Betis,0,1,Group C,0-1,(0-0),EL,Europa League,2023
2023-11-09,21.00,Rangers FC,AC Sparta Praha,2,1,Group C,2-1,(2-0),EL,Europa League,2023
2023-11-09,,Real Betis,Aris Limassol,4,1,Group C,4-1,(1-0),EL,Europa League,2023
2023-11-30,18.45,AC Sparta Praha,Real Betis,1,0,Group C,1-0,(0-0),EL,Europa League,2023
2023-11-30,21.00,Rangers FC,Aris Limassol,1,1,Group C,1-1,(0-1),EL,Europa League,2023
2023-12-14,21.00,Aris Limassol,AC Sparta Praha,1,3,Group C,1-3,(0-3),EL,Europa League,2023
2023-12-14,,Real Betis,Rangers FC,2,3,Group C,2-3,(2-2),EL,Europa League,2023
2023-09-21,21.00,Atalanta,Raków Częstochowa,2,0,Group D,2-0,(0-0),EL,Europa League,2023
2023-09-21,,Sturm Graz,Sporting CP,1,2,Group D,1-2,(0-0),EL,Europa League,2023
2023-10-05,18.45,Raków Częstochowa,Sturm Graz,0,1,Group D,0-1,(0-1),EL,Europa League,2023
2023-10-05,,Sporting CP,Atalanta,1,2,Group D,1-2,(0-2),EL,Europa League,2023
2023-10-26,18.45,Raków Częstochowa,Sporting CP,1,1,Group D,1-1,(0-1),EL,Europa League,2023
2023-10-26,,Sturm Graz,Atalanta,2,2,Group D,2-2,(1-2),EL,Europa League,2023
2023-11-09,21.00,Atalanta,Sturm Graz,1,0,Group D,1-0,(0-0),EL,Europa League,2023
2023-11-09,,Sporting CP,Raków Częstochowa,2,1,Group D,2-1,(1-0),EL,Europa League,2023
2023-11-30,18.45,Atalanta,Sporting CP,1,1,Group D,1-1,(1-0),EL,Europa League,2023
2023-11-30,,Sturm Graz,Raków Częstochowa,0,1,Group D,0-1,(0-0),EL,Europa League,2023
2023-12-14,21.00,Raków Częstochowa,Atalanta,0,4,Group D,0-4,(0-2),EL,Europa League,2023
2023-12-14,,Sporting CP,Sturm Graz,3,0,Group D,3-0,(1-0),EL,Europa League,2023
2023-09-21,18.45,Union Saint-Gilloise,Toulouse FC,1,1,Group E,1-1,(0-1),EL,Europa League,2023
2023-09-21,,LASK,Liverpool FC,1,3,Group E,1-3,(1-0),EL,Europa League,2023
2023-10-05,21.00,Liverpool FC,Union Saint-Gilloise,2,0,Group E,2-0,(1-0),EL,Europa League,2023
2023-10-05,,Toulouse FC,LASK,1,0,Group E,1-0,(1-0),EL,Europa League,2023
2023-10-26,21.00,Liverpool FC,Toulouse FC,5,1,Group E,5-1,(3-1),EL,Europa League,2023
2023-10-26,,Union Saint-Gilloise,LASK,2,1,Group E,2-1,(0-1),EL,Europa League,2023
2023-11-09,18.45,Toulouse FC,Liverpool FC,3,2,Group E,3-2,(1-0),EL,Europa League,2023
2023-11-09,,LASK,Union Saint-Gilloise,3,0,Group E,3-0,(2-0),EL,Europa League,2023
2023-11-30,21.00,Liverpool FC,LASK,4,0,Group E,4-0,(2-0),EL,Europa League,2023
2023-11-30,,Toulouse FC,Union Saint-Gilloise,0,0,Group E,0-0,,EL,Europa League,2023
2023-12-14,18.45,Union Saint-Gilloise,Liverpool FC,2,1,Group E,2-1,(2-1),EL,Europa League,2023
2023-12-14,,LASK,Toulouse FC,1,2,Group E,1-2,(0-0),EL,Europa League,2023
2023-09-21,18.45,Stade Rennais,Maccabi Haifa,3,0,Group F,3-0,(2-0),EL,Europa League,2023
2023-09-21,,Panathinaikos,Villarreal CF,2,0,Group F,2-0,(1-0),EL,Europa League,2023
2023-10-05,21.00,Villarreal CF,Stade Rennais,1,0,Group F,1-0,(1-0),EL,Europa League,2023
2023-10-05,,Maccabi Haifa,Panathinaikos,0,0,Group F,0-0,,EL,Europa League,2023
2023-10-26,21.00,Panathinaikos,Stade Rennais,1,2,Group F,1-2,(0-1),EL,Europa League,2023
2023-11-09,18.45,Stade Rennais,Panathinaikos,3,1,Group F,3-1,(1-1),EL,Europa League,2023
2023-11-09,,Maccabi Haifa,Villarreal CF,1,2,Group F,1-2,(1-0),EL,Europa League,2023
2023-11-30,18.45,Maccabi Haifa,Stade Rennais,0,3,Group F,0-3,(0-1),EL,Europa League,2023
2023-11-30,21.00,Villarreal CF,Panathinaikos,3,2,Group F,3-2,(2-0),EL,Europa League,2023
2023-12-06,21.00,Villarreal CF,Maccabi Haifa,0,0,Group F,0-0,,EL,Europa League,2023
2023-12-14,18.45,Stade Rennais,Villarreal CF,2,3,Group F,2-3,(1-1),EL,Europa League,2023
2023-12-14,,Panathinaikos,Maccabi Haifa,1,2,Group F,1-2,(0-1),EL,Europa League,2023
2023-09-21,18.45,FC Sheriff,AS Roma,1,2,Gruppe G,1-2,(0-1),EL,Europa League,2023
2023-09-21,,Servette FC,Slavia Praha,0,2,Gruppe G,0-2,(0-1),EL,Europa League,2023
2023-10-05,21.00,AS Roma,Servette FC,4,0,Gruppe G,4-0,(1-0),EL,Europa League,2023
2023-10-05,,Slavia Praha,FC Sheriff,6,0,Gruppe G,6-0,(3-0),EL,Europa League,2023
2023-10-26,21.00,AS Roma,Slavia Praha,2,0,Gruppe G,2-0,(2-0),EL,Europa League,2023
2023-10-26,,FC Sheriff,Servette FC,1,1,Gruppe G,1-1,(0-1),EL,Europa League,2023
2023-11-09,18.45,Slavia Praha,AS Roma,2,0,Gruppe G,2-0,(0-0),EL,Europa League,2023
2023-11-09,,Servette FC,FC Sheriff,2,1,Gruppe G,2-1,(0-1),EL,Europa League,2023
2023-11-30,21.00,Servette FC,AS Roma,1,1,Gruppe G,1-1,(0-1),EL,Europa League,2023
2023-11-30,,FC Sheriff,Slavia Praha,2,3,Gruppe G,2-3,(1-1),EL,Europa League,2023
2023-12-14,18.45,AS Roma,FC Sheriff,3,0,Gruppe G,3-0,(2-0),EL,Europa League,2023
2023-12-14,,Slavia Praha,Servette FC,4,0,Gruppe G,4-0,(4-0),EL,Europa League,2023
2023-09-21,18.45,Bayer Leverkusen,BK Häcken,4,0,Gruppe H,4-0,(2-0),EL,Europa League,2023
2023-09-21,,Qarabağ FK,Molde FK,1,0,Gruppe H,1-0,(0-0),EL,Europa League,2023
2023-10-05,21.00,Molde FK,Bayer Leverkusen,1,2,Gruppe H,1-2,(0-2),EL,Europa League,2023
2023-10-05,,BK Häcken,Qarabağ FK,0,1,Gruppe H,0-1,(0-0),EL,Europa League,2023
2023-10-26,18.45,Molde FK,BK Häcken,5,1,Gruppe H,5-1,(3-1),EL,Europa League,2023
2023-10-26,21.00,Bayer Leverkusen,Qarabağ FK,5,1,Gruppe H,5-1,(3-1),EL,Europa League,2023
2023-11-09,18.45,Qarabağ FK,Bayer Leverkusen,0,1,Gruppe H,0-1,(0-0),EL,Europa League,2023
2023-11-09,21.00,BK Häcken,Molde FK,1,3,Gruppe H,1-3,(0-2),EL,Europa League,2023
2023-11-30,21.00,BK Häcken,Bayer Leverkusen,0,2,Gruppe H,0-2,(0-1),EL,Europa League,2023
2023-11-30,,Molde FK,Qarabağ FK,2,2,Gruppe H,2-2,(0-1),EL,Europa League,2023
2023-12-14,18.45,Bayer Leverkusen,Molde FK,5,1,Gruppe H,5-1,(3-0),EL,Europa League,2023
2023-12-14,,Qarabağ FK,BK Häcken,2,1,Gruppe H,2-1,(2-0),EL,Europa League,2023
2024-02-15,18.45,Feyenoord,AS Roma,1,1,Playoffs,1-1,(1-0),EL,Europa League,2023
2024-02-15,,BSC Young Boys,Sporting CP,1,3,Playoffs,1-3,(1-2),EL,Europa League,2023
2024-02-15,,Galatasaray,AC Sparta Praha,3,2,Playoffs,3-2,(1-0),EL,Europa League,2023
2024-02-15,,Shakhtar Donetsk,Olympique Marseille,2,2,Playoffs,2-2,(0-0),EL,Europa League,2023
2024-02-15,21.00,AC Milan,Stade Rennais,3,0,Playoffs,3-0,(1-0),EL,Europa League,2023
2024-02-15,,RC Lens,SC Freiburg,0,0,Playoffs,0-0,,EL,Europa League,2023
2024-02-15,,SL Benfica,Toulouse FC,2,1,Playoffs,2-1,(0-0),EL,Europa League,2023
2024-02-15,,Sporting Braga,Qarabağ FK,2,4,Playoffs,2-4,(1-1),EL,Europa League,2023
2024-02-22,18.45,Stade Rennais,AC Milan,3,2,Playoffs,3-2,(1-1),EL,Europa League,2023
2024-02-22,,SC Freiburg,RC Lens,3,2,Playoffs,3-2,"a.e.t. (2-2, 0-2)",EL,Europa League,2023
2024-02-22,,Toulouse FC,SL Benfica,0,0,Playoffs,0-0,,EL,Europa League,2023
2024-02-22,,Qarabağ FK,Sporting Braga,2,3,Playoffs,2-3,"a.e.t. (0-2, 0-0)",EL,Europa League,2023
2024-02-22,21.00,AS Roma,Feyenoord,4,2,Playoffs,4-2 pen.,"1-1 a.e.t. (1-1, 1-1)",EL,Europa League,2023
2024-02-22,,Sporting CP,BSC Young Boys,1,1,Playoffs,1-1,(1-0),EL,Europa League,2023
2024-02-22,,AC Sparta Praha,Galatasaray,4,1,Playoffs,4-1,(1-1),EL,Europa League,2023
2024-02-22,,Olympique Marseille,Shakhtar Donetsk,3,1,Playoffs,3-1,(1-1),EL,Europa League,2023
2024-03-06,18.45,Sporting CP,Atalanta,1,1,Round of 16,1-1,(1-1),EL,Europa League,2023
2024-03-07,18.45,AC Sparta Praha,Liverpool FC,1,5,Round of 16,1-5,(0-3),EL,Europa League,2023
2024-03-07,,AS Roma,Brighton & Hove Albion,4,0,Round of 16,4-0,(2-0),EL,Europa League,2023
2024-03-07,,Qarabağ FK,Bayer Leverkusen,2,2,Round of 16,2-2,(2-0),EL,Europa League,2023
2024-03-07,21.00,Olympique Marseille,Villarreal CF,4,0,Round of 16,4-0,(3-0),EL,Europa League,2023
2024-03-07,,SL Benfica,Rangers FC,2,2,Round of 16,2-2,(1-2),EL,Europa League,2023
2024-03-07,,SC Freiburg,West Ham United,1,0,Round of 16,1-0,(0-0),EL,Europa League,2023
2024-03-07,,AC Milan,Slavia Praha,4,2,Round of 16,4-2,(3-1),EL,Europa League,2023
2024-03-14,18.45,Villarreal CF,Olympique Marseille,3,1,Round of 16,3-1,(1-0),EL,Europa League,2023
2024-03-14,,Rangers FC,SL Benfica,0,1,Round of 16,0-1,(0-0),EL,Europa League,2023
2024-03-14,,West Ham United,SC Freiburg,5,0,Round of 16,5-0,(2-0),EL,Europa League,2023
2024-03-14,,Slavia Praha,AC Milan,1,3,Round of 16,1-3,(0-3),EL,Europa League,2023
2024-03-14,21.00,Liverpool FC,AC Sparta Praha,6,1,Round of 16,6-1,(4-1),EL,Europa League,2023
2024-03-14,,Brighton & Hove Albion,AS Roma,1,0,Round of 16,1-0,(1-0),EL,Europa League,2023
2024-03-14,,Atalanta,Sporting CP,2,1,Round of 16,2-1,(0-1),EL,Europa League,2023
2024-03-14,,Bayer Leverkusen,Qarabağ FK,3,2,Round of 16,3-2,(0-0),EL,Europa League,2023
2024-04-11,21.00,AC Milan,AS Roma,0,1,Quarterfinals,0-1,(0-1),EL,Europa League,2023
2024-04-11,,Liverpool FC,Atalanta,0,3,Quarterfinals,0-3,(0-1),EL,Europa League,2023
2024-04-11,,Bayer Leverkusen,West Ham United,2,0,Quarterfinals,2-0,(0-0),EL,Europa League,2023
2024-04-11,,SL Benfica,Olympique Marseille,2,1,Quarterfinals,2-1,(1-0),EL,Europa League,2023
2024-04-18,21.00,AS Roma,AC Milan,2,1,Quarterfinals,2-1,(2-0),EL,Europa League,2023
2024-04-18,,Atalanta,Liverpool FC,0,1,Quarterfinals,0-1,(0-1),EL,Europa League,2023
2024-04-18,,West Ham United,Bayer Leverkusen,1,1,Quarterfinals,1-1,(1-0),EL,Europa League,2023
2024-04-18,,Olympique Marseille,SL Benfica,4,2,Quarterfinals,4-2 pen.,"1-0 a.e.t. (1-0, 0-0)",EL,Europa League,2023
2024-05-02,21.00,Olympique Marseille,Atalanta,1,1,Semifinals,1-1,(1-1),EL,Europa League,2023
2024-05-02,,AS Roma,Bayer Leverkusen,0,2,Semifinals,0-2,(0-1),EL,Europa League,2023
2024-05-09,21.00,Atalanta,Olympique Marseille,3,0,Semifinals,3-0,(1-0),EL,Europa League,2023
2024-05-09,,Bayer Leverkusen,AS Roma,2,2,Semifinals,2-2,(0-1),EL,Europa League,2023
2024-05-22,21.00,Atalanta,Bayer Leverkusen,3,0,Final,3-0,(2-0),EL,Europa League,2023
